min,cur_temp,target,error,output_pct,raw_out,ssr_state,mode,elapsed_s
83,270.1,241.0,-29.1,0.0,0,0,hold,4995
83,270.1,241.0,-29.1,0.0,0,0,hold,4997
83,270.1,241.0,-29.1,0.0,0,0,hold,4999
83,269.9,241.0,-28.9,0.0,0,0,hold,5001
83,270.0,241.0,-29.0,0.0,0,0,hold,5003
83,269.9,241.0,-28.9,0.0,0,0,hold,5005
83,269.9,241.0,-28.9,0.0,0,0,hold,5007
83,269.9,241.0,-28.9,0.0,0,0,hold,5009
83,269.8,241.0,-28.8,0.0,0,0,hold,5011
83,269.8,241.0,-28.8,0.0,0,0,hold,5013
83,269.7,241.0,-28.7,0.0,0,0,hold,5015
83,269.7,241.0,-28.7,0.0,0,0,hold,5017
83,269.7,241.0,-28.7,0.0,0,0,hold,5019
83,269.6,241.0,-28.6,0.0,0,0,hold,5021
83,269.6,241.0,-28.6,0.0,0,0,hold,5023
83,269.5,241.0,-28.5,0.0,0,0,hold,5025
83,269.5,241.0,-28.5,0.0,0,0,hold,5027
83,269.4,241.0,-28.4,0.0,0,0,hold,5029
83,269.5,241.0,-28.5,0.0,0,0,hold,5031
83,269.5,241.0,-28.5,0.0,0,0,hold,5033
83,269.3,241.0,-28.3,0.0,0,0,hold,5035
83,269.4,241.0,-28.4,0.0,0,0,hold,5037
83,269.4,241.0,-28.4,0.0,0,0,hold,5039
84,269.3,241.0,-28.3,0.0,0,0,hold,5041
84,269.3,241.0,-28.3,0.0,0,0,hold,5043
84,269.3,241.0,-28.3,0.0,0,0,hold,5045
84,269.2,241.0,-28.2,0.0,0,0,hold,5047
84,269.2,241.0,-28.2,0.0,0,0,hold,5049
84,269.1,241.0,-28.1,0.0,0,0,hold,5051
84,269.1,241.0,-28.1,0.0,0,0,hold,5053
84,269.1,241.0,-28.1,0.0,0,0,hold,5055
84,269.1,241.0,-28.1,0.0,0,0,hold,5057
84,269.0,241.0,-28.0,0.0,0,0,hold,5059
84,268.9,241.0,-27.9,0.0,0,0,hold,5061
84,268.9,241.0,-27.9,0.0,0,0,hold,5063
84,268.9,241.0,-27.9,0.0,0,0,hold,5065
84,268.8,241.0,-27.8,0.0,0,0,hold,5067
84,268.9,241.0,-27.9,0.0,0,0,hold,5069
84,268.9,241.0,-27.9,0.0,0,0,hold,5071
84,268.7,241.0,-27.7,0.0,0,0,hold,5073
84,268.8,241.0,-27.8,0.0,0,0,hold,5075
84,268.8,241.0,-27.8,0.0,0,0,hold,5077
84,268.8,241.0,-27.8,0.0,0,0,hold,5079
84,268.5,241.0,-27.5,0.0,0,0,hold,5081
84,268.7,241.0,-27.7,0.0,0,0,hold,5083
84,268.6,241.0,-27.6,0.0,0,0,hold,5085
84,268.5,241.0,-27.5,0.0,0,0,hold,5087
84,268.5,241.0,-27.5,0.0,0,0,hold,5089
84,268.4,241.0,-27.4,0.0,0,0,hold,5091
84,268.4,241.0,-27.4,0.0,0,0,hold,5093
84,268.3,241.0,-27.3,0.0,0,0,hold,5095
84,268.4,241.0,-27.4,0.0,0,0,hold,5097
84,268.3,241.0,-27.3,0.0,0,0,hold,5099
85,268.3,241.0,-27.3,0.0,0,0,hold,5101
85,268.2,241.0,-27.2,0.0,0,0,hold,5103
85,268.2,241.0,-27.2,0.0,0,0,hold,5105
85,268.2,241.0,-27.2,0.0,0,0,hold,5108
85,268.2,241.0,-27.2,0.0,0,0,hold,5110
85,268.1,241.0,-27.1,0.0,0,0,hold,5112
85,268.2,241.0,-27.2,0.0,0,0,hold,5114
85,268.1,241.0,-27.1,0.0,0,0,hold,5116
85,268.1,241.0,-27.1,0.0,0,0,hold,5118
85,268.1,241.0,-27.1,0.0,0,0,hold,5120
85,268.0,241.0,-27.0,0.0,0,0,hold,5122
85,268.0,241.0,-27.0,0.0,0,0,hold,5124
85,268.0,241.0,-27.0,0.0,0,0,hold,5126
85,268.1,241.0,-27.1,0.0,0,0,hold,5128
85,267.9,241.0,-26.9,0.0,0,0,hold,5130
85,267.8,241.0,-26.8,0.0,0,0,hold,5132
85,267.9,241.0,-26.9,0.0,0,0,hold,5134
85,267.8,241.0,-26.8,0.0,0,0,hold,5136
85,267.8,241.0,-26.8,0.0,0,0,hold,5138
85,267.8,241.0,-26.8,0.0,0,0,hold,5140
85,267.8,241.0,-26.8,0.0,0,0,hold,5142
85,267.7,241.0,-26.7,0.0,0,0,hold,5144
85,267.7,241.0,-26.7,0.0,0,0,hold,5146
85,267.6,241.0,-26.6,0.0,0,0,hold,5148
85,267.5,241.0,-26.5,0.0,0,0,hold,5150
85,267.6,241.0,-26.6,0.0,0,0,hold,5152
85,267.6,241.0,-26.6,0.0,0,0,hold,5154
85,267.5,241.0,-26.5,0.0,0,0,hold,5156
85,267.4,241.0,-26.4,0.0,0,0,hold,5158
86,267.4,241.0,-26.4,0.0,0,0,hold,5160
86,267.5,241.0,-26.5,0.0,0,0,hold,5162
86,267.4,241.0,-26.4,0.0,0,0,hold,5164
86,267.4,241.0,-26.4,0.0,0,0,hold,5166
86,267.2,241.0,-26.2,0.0,0,0,hold,5168
86,267.2,241.0,-26.2,0.0,0,0,hold,5170
86,267.3,241.0,-26.3,0.0,0,0,hold,5172
86,267.2,241.0,-26.2,0.0,0,0,hold,5174
86,267.2,241.0,-26.2,0.0,0,0,hold,5176
86,267.2,241.0,-26.2,0.0,0,0,hold,5178
86,267.0,241.0,-26.0,0.0,0,0,hold,5180
86,267.0,241.0,-26.0,0.0,0,0,hold,5182
86,267.1,241.0,-26.1,0.0,0,0,hold,5184
86,267.0,241.0,-26.0,0.0,0,0,hold,5186
86,266.9,241.0,-25.9,0.0,0,0,hold,5188
86,266.9,241.0,-25.9,0.0,0,0,hold,5190
86,266.9,241.0,-25.9,0.0,0,0,hold,5192
86,266.8,241.0,-25.8,0.0,0,0,hold,5194
86,266.8,241.0,-25.8,0.0,0,0,hold,5196
86,266.8,241.0,-25.8,0.0,0,0,hold,5198
86,266.7,241.0,-25.7,0.0,0,0,hold,5200
86,266.7,241.0,-25.7,0.0,0,0,hold,5202
86,266.7,241.0,-25.7,0.0,0,0,hold,5204
86,266.7,241.0,-25.7,0.0,0,0,hold,5206
86,266.6,241.0,-25.6,0.0,0,0,hold,5208
86,266.5,241.0,-25.5,0.0,0,0,hold,5210
86,266.6,241.0,-25.6,0.0,0,0,hold,5212
86,266.5,241.0,-25.5,0.0,0,0,hold,5214
86,266.5,241.0,-25.5,0.0,0,0,hold,5216
86,266.5,241.0,-25.5,0.0,0,0,hold,5218
87,266.4,241.0,-25.4,0.0,0,0,hold,5220
87,266.4,241.0,-25.4,0.0,0,0,hold,5222
87,266.3,241.0,-25.3,0.0,0,0,hold,5224
87,266.3,241.0,-25.3,0.0,0,0,hold,5226
87,266.3,241.0,-25.3,0.0,0,0,hold,5228
87,266.2,241.0,-25.2,0.0,0,0,hold,5230
87,266.2,241.0,-25.2,0.0,0,0,hold,5232
87,266.2,241.0,-25.2,0.0,0,0,hold,5234
87,266.1,241.0,-25.1,0.0,0,0,hold,5236
87,266.2,241.0,-25.2,0.0,0,0,hold,5238
87,266.1,241.0,-25.1,0.0,0,0,hold,5240
87,266.1,241.0,-25.1,0.0,0,0,hold,5242
87,266.1,241.0,-25.1,0.0,0,0,hold,5244
87,266.0,241.0,-25.0,0.0,0,0,hold,5246
87,266.0,241.0,-25.0,0.0,0,0,hold,5248
87,265.9,241.0,-24.9,0.0,0,0,hold,5250
87,265.9,241.0,-24.9,0.0,0,0,hold,5252
87,265.9,241.0,-24.9,0.0,0,0,hold,5254
87,265.8,241.0,-24.8,0.0,0,0,hold,5256
87,265.9,241.0,-24.9,0.0,0,0,hold,5258
87,265.9,241.0,-24.9,0.0,0,0,hold,5260
87,265.8,241.0,-24.8,0.0,0,0,hold,5262
87,265.8,241.0,-24.8,0.0,0,0,hold,5264
87,265.7,241.0,-24.7,0.0,0,0,hold,5266
87,265.6,241.0,-24.6,0.0,0,0,hold,5268
87,265.6,241.0,-24.6,0.0,0,0,hold,5270
87,265.6,241.0,-24.6,0.0,0,0,hold,5272
87,265.5,241.0,-24.5,0.0,0,0,hold,5274
87,265.4,241.0,-24.4,0.0,0,0,hold,5276
87,265.5,241.0,-24.5,0.0,0,0,hold,5278
88,265.4,241.0,-24.4,0.0,0,0,hold,5280
88,265.4,241.0,-24.4,0.0,0,0,hold,5282
88,265.3,241.0,-24.3,0.0,0,0,hold,5284
88,265.4,241.0,-24.4,0.0,0,0,hold,5286
88,265.4,241.0,-24.4,0.0,0,0,hold,5288
88,265.3,241.0,-24.3,0.0,0,0,hold,5290
88,265.2,241.0,-24.2,0.0,0,0,hold,5293
88,265.1,241.0,-24.1,0.0,0,0,hold,5295
88,265.1,241.0,-24.1,0.0,0,0,hold,5297
88,265.2,241.0,-24.2,0.0,0,0,hold,5299
88,265.1,241.0,-24.1,0.0,0,0,hold,5301
88,265.1,241.0,-24.1,0.0,0,0,hold,5303
88,265.1,241.0,-24.1,0.0,0,0,hold,5305
88,265.0,241.0,-24.0,0.0,0,0,hold,5307
88,265.0,241.0,-24.0,0.0,0,0,hold,5309
88,265.0,241.0,-24.0,0.0,0,0,hold,5311
88,264.9,241.0,-23.9,0.0,0,0,hold,5313
88,264.9,241.0,-23.9,0.0,0,0,hold,5315
88,264.8,241.0,-23.8,0.0,0,0,hold,5317
88,264.9,241.0,-23.9,0.0,0,0,hold,5319
88,264.9,241.0,-23.9,0.0,0,0,hold,5321
88,264.8,241.0,-23.8,0.0,0,0,hold,5323
88,264.8,241.0,-23.8,0.0,0,0,hold,5325
88,264.6,241.0,-23.6,0.0,0,0,hold,5327
88,264.7,241.0,-23.7,0.0,0,0,hold,5329
88,264.6,241.0,-23.6,0.0,0,0,hold,5331
88,264.7,241.0,-23.7,0.0,0,0,hold,5333
88,264.6,241.0,-23.6,0.0,0,0,hold,5335
88,264.6,241.0,-23.6,0.0,0,0,hold,5337
88,264.5,241.0,-23.5,0.0,0,0,hold,5339
89,264.5,241.0,-23.5,0.0,0,0,hold,5341
89,264.5,241.0,-23.5,0.0,0,0,hold,5343
89,264.4,241.0,-23.4,0.0,0,0,hold,5345
89,264.5,241.0,-23.5,0.0,0,0,hold,5347
89,264.4,241.0,-23.4,0.0,0,0,hold,5349
89,264.4,241.0,-23.4,0.0,0,0,hold,5351
89,264.4,241.0,-23.4,0.0,0,0,hold,5353
89,264.3,241.0,-23.3,0.0,0,0,hold,5355
89,264.2,241.0,-23.2,0.0,0,0,hold,5357
89,264.1,241.0,-23.1,0.0,0,0,hold,5359
89,264.2,241.0,-23.2,0.0,0,0,hold,5361
89,264.2,241.0,-23.2,0.0,0,0,hold,5363
89,264.1,241.0,-23.1,0.0,0,0,hold,5365
89,264.1,241.0,-23.1,0.0,0,0,hold,5367
89,264.0,241.0,-23.0,0.0,0,0,hold,5369
89,263.9,241.0,-22.9,0.0,0,0,hold,5371
89,264.0,241.0,-23.0,0.0,0,0,hold,5373
89,263.9,241.0,-22.9,0.0,0,0,hold,5375
89,263.9,241.0,-22.9,0.0,0,0,hold,5377
89,263.8,241.0,-22.8,0.0,0,0,hold,5379
89,263.7,241.0,-22.7,0.0,0,0,hold,5381
89,263.8,241.0,-22.8,0.0,0,0,hold,5383
89,263.8,241.0,-22.8,0.0,0,0,hold,5385
89,263.8,241.0,-22.8,0.0,0,0,hold,5387
89,263.7,241.0,-22.7,0.0,0,0,hold,5389
89,263.7,241.0,-22.7,0.0,0,0,hold,5391
89,263.6,241.0,-22.6,0.0,0,0,hold,5393
89,263.6,241.0,-22.6,0.0,0,0,hold,5395
89,263.5,241.0,-22.5,0.0,0,0,hold,5397
89,263.5,241.0,-22.5,0.0,0,0,hold,5399
90,263.5,241.0,-22.5,0.0,0,0,hold,5401
90,263.4,241.0,-22.4,0.0,0,0,hold,5403
90,263.4,241.0,-22.4,0.0,0,0,hold,5405
90,263.4,241.0,-22.4,0.0,0,0,hold,5407
90,263.4,241.0,-22.4,0.0,0,0,hold,5409
90,263.3,241.0,-22.3,0.0,0,0,hold,5411
90,263.2,241.0,-22.2,0.0,0,0,hold,5413
90,263.3,241.0,-22.3,0.0,0,0,hold,5415
90,263.2,241.0,-22.2,0.0,0,0,hold,5417
90,263.2,241.0,-22.2,0.0,0,0,hold,5419
90,263.2,241.0,-22.2,0.0,0,0,hold,5421
90,263.1,241.0,-22.1,0.0,0,0,hold,5423
90,263.1,241.0,-22.1,0.0,0,0,hold,5425
90,263.0,241.0,-22.0,0.0,0,0,hold,5427
90,263.0,241.0,-22.0,0.0,0,0,hold,5429
90,263.0,241.0,-22.0,0.0,0,0,hold,5431
90,263.0,241.0,-22.0,0.0,0,0,hold,5433
90,262.9,241.0,-21.9,0.0,0,0,hold,5435
90,262.9,241.0,-21.9,0.0,0,0,hold,5437
90,262.8,241.0,-21.8,0.0,0,0,hold,5439
90,262.8,241.0,-21.8,0.0,0,0,hold,5441
90,262.7,241.0,-21.7,0.0,0,0,hold,5443
90,262.8,241.0,-21.8,0.0,0,0,hold,5445
90,262.7,241.0,-21.7,0.0,0,0,hold,5447
90,262.7,241.0,-21.7,0.0,0,0,hold,5449
90,262.7,241.0,-21.7,0.0,0,0,hold,5451
90,262.6,241.0,-21.6,0.0,0,0,hold,5453
90,262.4,241.0,-21.4,0.0,0,0,hold,5455
90,262.4,241.0,-21.4,0.0,0,0,hold,5457
90,262.4,241.0,-21.4,0.0,0,0,hold,5459
91,262.4,241.0,-21.4,0.0,0,0,hold,5461
91,262.4,241.0,-21.4,0.0,0,0,hold,5463
91,262.4,241.0,-21.4,0.0,0,0,hold,5465
91,262.4,241.0,-21.4,0.0,0,0,hold,5467
91,262.3,241.0,-21.3,0.0,0,0,hold,5469
91,262.3,241.0,-21.3,0.0,0,0,hold,5471
91,262.2,241.0,-21.2,0.0,0,0,hold,5473
91,262.1,241.0,-21.1,0.0,0,0,hold,5475
91,262.1,241.0,-21.1,0.0,0,0,hold,5477
91,262.2,241.0,-21.2,0.0,0,0,hold,5480
91,262.0,241.0,-21.0,0.0,0,0,hold,5482
91,262.1,241.0,-21.1,0.0,0,0,hold,5484
91,262.0,241.0,-21.0,0.0,0,0,hold,5486
91,262.0,241.0,-21.0,0.0,0,0,hold,5488
91,261.9,241.0,-20.9,0.0,0,0,hold,5490
91,261.9,241.0,-20.9,0.0,0,0,hold,5492
91,261.9,241.0,-20.9,0.0,0,0,hold,5494
91,261.9,241.0,-20.9,0.0,0,0,hold,5496
91,261.7,241.0,-20.7,0.0,0,0,hold,5498
91,261.8,241.0,-20.8,0.0,0,0,hold,5500
91,261.8,241.0,-20.8,0.0,0,0,hold,5502
91,261.7,241.0,-20.7,0.0,0,0,hold,5504
91,261.7,241.0,-20.7,0.0,0,0,hold,5506
91,261.6,241.0,-20.6,0.0,0,0,hold,5508
91,261.7,241.0,-20.7,0.0,0,0,hold,5510
91,261.6,241.0,-20.6,0.0,0,0,hold,5512
91,261.6,241.0,-20.6,0.0,0,0,hold,5514
91,261.6,241.0,-20.6,0.0,0,0,hold,5516
91,261.4,241.0,-20.4,0.0,0,0,hold,5518
92,261.5,241.0,-20.5,0.0,0,0,hold,5520
92,261.5,241.0,-20.5,0.0,0,0,hold,5522
92,261.4,241.0,-20.4,0.0,0,0,hold,5524
92,261.4,241.0,-20.4,0.0,0,0,hold,5526
92,261.4,241.0,-20.4,0.0,0,0,hold,5528
92,261.3,241.0,-20.3,0.0,0,0,hold,5530
92,261.2,241.0,-20.2,0.0,0,0,hold,5532
92,261.3,241.0,-20.3,0.0,0,0,hold,5534
92,261.3,241.0,-20.3,0.0,0,0,hold,5536
92,261.1,241.0,-20.1,0.0,0,0,hold,5538
92,261.2,241.0,-20.2,0.0,0,0,hold,5540
92,261.0,241.0,-20.0,0.0,0,0,hold,5542
92,261.0,241.0,-20.0,0.0,0,0,hold,5544
92,261.0,241.0,-20.0,0.0,0,0,hold,5546
92,260.9,241.0,-19.9,0.0,0,0,hold,5548
92,260.9,241.0,-19.9,0.0,0,0,hold,5550
92,260.8,241.0,-19.8,0.0,0,0,hold,5552
92,260.8,241.0,-19.8,0.0,0,0,hold,5554
92,260.8,241.0,-19.8,0.0,0,0,hold,5556
92,260.8,241.0,-19.8,0.0,0,0,hold,5558
92,260.8,241.0,-19.8,0.0,0,0,hold,5560
92,260.7,241.0,-19.7,0.0,0,0,hold,5562
92,260.6,241.0,-19.6,0.0,0,0,hold,5564
92,260.6,241.0,-19.6,0.0,0,0,hold,5566
92,260.5,241.0,-19.5,0.0,0,0,hold,5568
92,260.6,241.0,-19.6,0.0,0,0,hold,5570
92,260.6,241.0,-19.6,0.0,0,0,hold,5572
92,260.5,241.0,-19.5,0.0,0,0,hold,5574
92,260.5,241.0,-19.5,0.0,0,0,hold,5576
92,260.5,241.0,-19.5,0.0,0,0,hold,5578
93,260.4,241.0,-19.4,0.0,0,0,hold,5580
93,260.4,241.0,-19.4,0.0,0,0,hold,5582
93,260.4,241.0,-19.4,0.0,0,0,hold,5584
93,260.3,241.0,-19.3,0.0,0,0,hold,5586
93,260.2,241.0,-19.2,0.0,0,0,hold,5588
93,260.2,241.0,-19.2,0.0,0,0,hold,5590
93,260.2,241.0,-19.2,0.0,0,0,hold,5592
93,260.2,241.0,-19.2,0.0,0,0,hold,5594
93,260.1,241.0,-19.1,0.0,0,0,hold,5596
93,260.2,241.0,-19.2,0.0,0,0,hold,5598
93,260.1,241.0,-19.1,0.0,0,0,hold,5600
93,260.2,241.0,-19.2,0.0,0,0,hold,5602
93,260.1,241.0,-19.1,0.0,0,0,hold,5604
93,260.0,241.0,-19.0,0.0,0,0,hold,5606
93,259.9,241.0,-18.9,0.0,0,0,hold,5608
93,259.9,241.0,-18.9,0.0,0,0,hold,5610
93,259.9,241.0,-18.9,0.0,0,0,hold,5612
93,259.9,241.0,-18.9,0.0,0,0,hold,5614
93,259.8,241.0,-18.8,0.0,0,0,hold,5616
93,259.8,241.0,-18.8,0.0,0,0,hold,5618
93,259.8,241.0,-18.8,0.0,0,0,hold,5620
93,259.7,241.0,-18.7,0.0,0,0,hold,5622
93,259.7,241.0,-18.7,0.0,0,0,hold,5624
93,259.5,241.0,-18.5,0.0,0,0,hold,5626
93,259.8,241.0,-18.8,0.0,0,0,hold,5628
93,259.6,241.0,-18.6,0.0,0,0,hold,5630
93,259.5,241.0,-18.5,0.0,0,0,hold,5632
93,259.4,241.0,-18.4,0.0,0,0,hold,5634
93,259.4,241.0,-18.4,0.0,0,0,hold,5636
93,259.4,241.0,-18.4,0.0,0,0,hold,5638
94,259.4,241.0,-18.4,0.0,0,0,hold,5640
94,259.4,241.0,-18.4,0.0,0,0,hold,5642
94,259.3,241.0,-18.3,0.0,0,0,hold,5644
94,259.3,241.0,-18.3,0.0,0,0,hold,5646
94,259.3,241.0,-18.3,0.0,0,0,hold,5648
94,259.2,241.0,-18.2,0.0,0,0,hold,5650
94,259.3,241.0,-18.3,0.0,0,0,hold,5652
94,259.3,241.0,-18.3,0.0,0,0,hold,5654
94,259.2,241.0,-18.2,0.0,0,0,hold,5656
94,259.0,241.0,-18.0,0.0,0,0,hold,5658
94,259.0,241.0,-18.0,0.0,0,0,hold,5660
94,259.1,241.0,-18.1,0.0,0,0,hold,5662
94,259.0,241.0,-18.0,0.0,0,0,hold,5665
94,259.0,241.0,-18.0,0.0,0,0,hold,5667
94,259.0,241.0,-18.0,0.0,0,0,hold,5669
94,258.9,241.0,-17.9,0.0,0,0,hold,5671
94,258.9,241.0,-17.9,0.0,0,0,hold,5673
94,258.8,241.0,-17.8,0.0,0,0,hold,5675
94,258.8,241.0,-17.8,0.0,0,0,hold,5677
94,258.8,241.0,-17.8,0.0,0,0,hold,5679
94,258.7,241.0,-17.7,0.0,0,0,hold,5681
94,258.7,241.0,-17.7,0.0,0,0,hold,5683
94,258.7,241.0,-17.7,0.0,0,0,hold,5685
94,258.7,241.0,-17.7,0.0,0,0,hold,5687
94,258.6,241.0,-17.6,0.0,0,0,hold,5689
94,258.5,241.0,-17.5,0.0,0,0,hold,5691
94,258.6,241.0,-17.6,0.0,0,0,hold,5693
94,258.6,241.0,-17.6,0.0,0,0,hold,5695
94,258.5,241.0,-17.5,0.0,0,0,hold,5697
94,258.5,241.0,-17.5,0.0,0,0,hold,5699
95,258.4,241.0,-17.4,0.0,0,0,hold,5701
95,258.4,241.0,-17.4,0.0,0,0,hold,5703
95,258.4,241.0,-17.4,0.0,0,0,hold,5705
95,258.4,241.0,-17.4,0.0,0,0,hold,5707
95,258.2,241.0,-17.2,0.0,0,0,hold,5709
95,258.3,241.0,-17.3,0.0,0,0,hold,5711
95,258.2,241.0,-17.2,0.0,0,0,hold,5713
95,258.1,241.0,-17.1,0.0,0,0,hold,5715
95,258.1,241.0,-17.1,0.0,0,0,hold,5717
95,258.1,241.0,-17.1,0.0,0,0,hold,5719
95,258.1,241.0,-17.1,0.0,0,0,hold,5721
95,258.1,241.0,-17.1,0.0,0,0,hold,5723
95,258.0,241.0,-17.0,0.0,0,0,hold,5725
95,257.9,241.0,-16.9,0.0,0,0,hold,5727
95,257.9,241.0,-16.9,0.0,0,0,hold,5729
95,257.9,241.0,-16.9,0.0,0,0,hold,5731
95,257.8,241.0,-16.8,0.0,0,0,hold,5733
95,257.8,241.0,-16.8,0.0,0,0,hold,5735
95,257.8,241.0,-16.8,0.0,0,0,hold,5737
95,257.8,241.0,-16.8,0.0,0,0,hold,5739
95,257.7,241.0,-16.7,0.0,0,0,hold,5741
95,257.7,241.0,-16.7,0.0,0,0,hold,5743
95,257.7,241.0,-16.7,0.0,0,0,hold,5745
95,257.6,241.0,-16.6,0.0,0,0,hold,5747
95,257.6,241.0,-16.6,0.0,0,0,hold,5749
95,257.5,241.0,-16.5,0.0,0,0,hold,5751
95,257.6,241.0,-16.6,0.0,0,0,hold,5753
95,257.6,241.0,-16.6,0.0,0,0,hold,5755
95,257.4,241.0,-16.4,0.0,0,0,hold,5757
95,257.5,241.0,-16.5,0.0,0,0,hold,5759
96,257.4,241.0,-16.4,0.0,0,0,hold,5761
96,257.5,241.0,-16.5,0.0,0,0,hold,5763
96,257.4,241.0,-16.4,0.0,0,0,hold,5765
96,257.3,241.0,-16.3,0.0,0,0,hold,5767
96,257.3,241.0,-16.3,0.0,0,0,hold,5769
96,257.3,241.0,-16.3,0.0,0,0,hold,5771
96,257.2,241.0,-16.2,0.0,0,0,hold,5773
96,257.2,241.0,-16.2,0.0,0,0,hold,5775
96,257.2,241.0,-16.2,0.0,0,0,hold,5777
96,257.2,241.0,-16.2,0.0,0,0,hold,5779
96,257.1,241.0,-16.1,0.0,0,0,hold,5781
96,257.1,241.0,-16.1,0.0,0,0,hold,5783
96,256.9,241.0,-15.9,0.0,0,0,hold,5785
96,256.9,241.0,-15.9,0.0,0,0,hold,5787
96,257.1,241.0,-16.1,0.0,0,0,hold,5789
96,257.0,241.0,-16.0,0.0,0,0,hold,5791
96,256.9,241.0,-15.9,0.0,0,0,hold,5793
96,256.8,241.0,-15.8,0.0,0,0,hold,5795
96,256.8,241.0,-15.8,0.0,0,0,hold,5797
96,256.7,241.0,-15.7,0.0,0,0,hold,5799
96,256.7,241.0,-15.7,0.0,0,0,hold,5801
96,256.7,241.0,-15.7,0.0,0,0,hold,5803
96,256.7,241.0,-15.7,0.0,0,0,hold,5805
96,256.6,241.0,-15.6,0.0,0,0,hold,5807
96,256.7,241.0,-15.7,0.0,0,0,hold,5809
96,256.6,241.0,-15.6,0.0,0,0,hold,5811
96,256.7,241.0,-15.7,0.0,0,0,hold,5813
96,256.5,241.0,-15.5,0.0,0,0,hold,5815
96,256.5,241.0,-15.5,0.0,0,0,hold,5817
96,256.4,241.0,-15.4,0.0,0,0,hold,5819
97,256.4,241.0,-15.4,0.0,0,0,hold,5821
97,256.4,241.0,-15.4,0.0,0,0,hold,5823
97,256.3,241.0,-15.3,0.0,0,0,hold,5825
97,256.3,241.0,-15.3,0.0,0,0,hold,5827
97,256.3,241.0,-15.3,0.0,0,0,hold,5829
97,256.3,241.0,-15.3,0.0,0,0,hold,5831
97,256.3,241.0,-15.3,0.0,0,0,hold,5833
97,256.2,241.0,-15.2,0.0,0,0,hold,5835
97,256.1,241.0,-15.1,0.0,0,0,hold,5837
97,256.2,241.0,-15.2,0.0,0,0,hold,5839
97,256.1,241.0,-15.1,0.0,0,0,hold,5841
97,256.1,241.0,-15.1,0.0,0,0,hold,5843
97,256.1,241.0,-15.1,0.0,0,0,hold,5845
97,256.0,241.0,-15.0,0.0,0,0,hold,5848
97,256.0,241.0,-15.0,0.0,0,0,hold,5850
97,256.0,241.0,-15.0,0.0,0,0,hold,5852
97,255.9,241.0,-14.9,0.0,0,0,hold,5854
97,255.9,241.0,-14.9,0.0,0,0,hold,5856
97,255.9,241.0,-14.9,0.0,0,0,hold,5858
97,255.8,241.0,-14.8,0.0,0,0,hold,5860
97,255.8,241.0,-14.8,0.0,0,0,hold,5862
97,255.8,241.0,-14.8,0.0,0,0,hold,5864
97,255.7,241.0,-14.7,0.0,0,0,hold,5866
97,255.7,241.0,-14.7,0.0,0,0,hold,5868
97,255.5,241.0,-14.5,0.0,0,0,hold,5870
97,255.6,241.0,-14.6,0.0,0,0,hold,5872
97,255.6,241.0,-14.6,0.0,0,0,hold,5874
97,255.5,241.0,-14.5,0.0,0,0,hold,5876
97,255.5,241.0,-14.5,0.0,0,0,hold,5878
98,255.5,241.0,-14.5,0.0,0,0,hold,5880
98,255.4,241.0,-14.4,0.0,0,0,hold,5882
98,255.4,241.0,-14.4,0.0,0,0,hold,5884
98,255.4,241.0,-14.4,0.0,0,0,hold,5886
98,255.3,241.0,-14.3,0.0,0,0,hold,5888
98,255.3,241.0,-14.3,0.0,0,0,hold,5890
98,255.3,241.0,-14.3,0.0,0,0,hold,5892
98,255.3,241.0,-14.3,0.0,0,0,hold,5894
98,255.2,241.0,-14.2,0.0,0,0,hold,5896
98,255.2,241.0,-14.2,0.0,0,0,hold,5898
98,255.1,241.0,-14.1,0.0,0,0,hold,5900
98,255.1,241.0,-14.1,0.0,0,0,hold,5902
98,255.1,241.0,-14.1,0.0,0,0,hold,5904
98,255.0,241.0,-14.0,0.0,0,0,hold,5906
98,255.0,241.0,-14.0,0.0,0,0,hold,5908
98,255.1,241.0,-14.1,0.0,0,0,hold,5910
98,255.0,241.0,-14.0,0.0,0,0,hold,5912
98,254.9,241.0,-13.9,0.0,0,0,hold,5914
98,254.8,241.0,-13.8,0.0,0,0,hold,5916
98,254.9,241.0,-13.9,0.0,0,0,hold,5918
98,254.9,241.0,-13.9,0.0,0,0,hold,5920
98,254.9,241.0,-13.9,0.0,0,0,hold,5922
98,254.8,241.0,-13.8,0.0,0,0,hold,5924
98,254.7,241.0,-13.7,0.0,0,0,hold,5926
98,254.7,241.0,-13.7,0.0,0,0,hold,5928
98,254.7,241.0,-13.7,0.0,0,0,hold,5930
98,254.6,241.0,-13.6,0.0,0,0,hold,5932
98,254.7,241.0,-13.7,0.0,0,0,hold,5934
98,254.6,241.0,-13.6,0.0,0,0,hold,5936
98,254.5,241.0,-13.5,0.0,0,0,hold,5938
99,254.5,241.0,-13.5,0.0,0,0,hold,5940
99,254.5,241.0,-13.5,0.0,0,0,hold,5942
99,254.4,241.0,-13.4,0.0,0,0,hold,5944
99,254.4,241.0,-13.4,0.0,0,0,hold,5946
99,254.3,241.0,-13.3,0.0,0,0,hold,5948
99,254.5,241.0,-13.5,0.0,0,0,hold,5950
99,254.3,241.0,-13.3,0.0,0,0,hold,5952
99,254.3,241.0,-13.3,0.0,0,0,hold,5954
99,254.2,241.0,-13.2,0.0,0,0,hold,5956
99,254.1,241.0,-13.1,0.0,0,0,hold,5958
99,254.2,241.0,-13.2,0.0,0,0,hold,5960
